timestamp,"rule.level","rule.description","full_log"
"Apr 4, 2020 @ 16:44:19.462",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_2a7e6\Security' was added.
"
"Apr 4, 2020 @ 16:44:19.478",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_2a7e6' was added.
"
"Apr 4, 2020 @ 16:44:20.338",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_2a7e6\Security' was added.
"
"Apr 4, 2020 @ 16:44:20.354",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_2a7e6' was added.
"
"Apr 4, 2020 @ 16:44:30.182",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_2a7e6\Security' was added.
"
"Apr 4, 2020 @ 16:44:30.197",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_2a7e6' was added.
"
"Apr 4, 2020 @ 16:35:43.951",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:36:15.359",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:36:47.528",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:36:52.657",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:41:39.790",3,"Ossec agent started.","ossec: Agent started: 'windows-10->any'."
"Apr 4, 2020 @ 16:41:42.639",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:41:42.665",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:41:49.112",3,"The database engine is starting a new instance",
"Apr 4, 2020 @ 16:41:49.299",3,"The database engine attached a database",
"Apr 4, 2020 @ 16:41:49.454",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:41:49.535",3,"The Windows Search Service started",
"Apr 4, 2020 @ 16:42:00.024",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:42:20.103",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:42:20.134",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:42:20.180",3,"Windows User Logoff",
"Apr 4, 2020 @ 16:42:20.196",3,"Windows User Logoff",
"Apr 4, 2020 @ 16:42:25.509",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:43:10.228",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:43:37.697",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:43:41.463",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:44:10.369",3,"Software Protection service scheduled successfully",
