timestamp,"rule.level","rule.description","full_log"
"Apr 6, 2020 @ 14:35:15.945",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:15.930",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:15.914",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:15.898",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:15.883",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:15.867",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:35:14.658",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:14.642",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:14.608",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:14.573",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:14.539",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:14.523",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:35:09.497",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:09.452",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_5eaf9d\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:35:09.423",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:09.384",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:09.336",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_4cf759\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:35:09.320",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:08.339",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:08.320",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_36ceed\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:35:08.304",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:35:00.086",3,"IIS NetworkCleartext Logon Success",
"Apr 6, 2020 @ 14:34:57.656",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:34:57.617",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:34:57.539",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:34:53.962",5,"Windows System error event",
"Apr 6, 2020 @ 14:34:53.948",5,"Windows System error event",
"Apr 6, 2020 @ 14:34:51.368",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:34:51.351",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:34:51.321",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:34:51.291",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:34:51.257",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:34:50.977",5,"Windows Push Notifications User Service_5eaf9d terminated unexpectedly",
"Apr 6, 2020 @ 14:34:50.960",5,"Connected Devices Platform User Service_5eaf9d terminated unexpectedly",
"Apr 6, 2020 @ 14:34:50.945",5,"Clipboard User Service_5eaf9d terminated unexpectedly",
"Apr 6, 2020 @ 14:34:43.195",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:43.179",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:43.164",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:43.148",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:43.132",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:43.102",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:43.086",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:43.054",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:43.038",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:43.023",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:43.007",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:42.992",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:42.976",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:42.960",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:42.945",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:42.930",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:42.914",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:42.898",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:42.445",5,"Windows System error event",
"Apr 6, 2020 @ 14:34:41.962",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:41.930",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.914",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:41.898",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.883",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:41.867",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.851",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:41.835",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.805",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:41.791",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.758",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:41.742",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:41.446",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:34:40.913",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:34:40.726",9,"Windows Application error event",
"Apr 6, 2020 @ 14:34:39.851",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:34:39.555",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:39.540",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.524",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:39.507",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.491",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:39.476",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.461",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:39.445",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.429",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:39.414",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.383",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:39.367",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.351",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:39.336",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.322",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:39.289",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:39.273",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:39.257",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:38.867",9,"Windows Application error event",
"Apr 6, 2020 @ 14:34:37.180",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:37.151",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\TriggerInfo\4' was added.
"
"Apr 6, 2020 @ 14:34:37.133",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\TriggerInfo\3' was added.
"
"Apr 6, 2020 @ 14:34:37.104",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\TriggerInfo\2' was added.
"
"Apr 6, 2020 @ 14:34:37.086",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\TriggerInfo\1' was added.
"
"Apr 6, 2020 @ 14:34:37.071",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:34:37.056",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:37.026",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:37.011",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\TriggerInfo\4' was added.
"
"Apr 6, 2020 @ 14:34:36.992",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\TriggerInfo\3' was added.
"
"Apr 6, 2020 @ 14:34:36.977",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\TriggerInfo\2' was added.
"
"Apr 6, 2020 @ 14:34:36.961",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\TriggerInfo\1' was added.
"
"Apr 6, 2020 @ 14:34:36.945",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:34:36.929",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:36.898",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:36.882",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\TriggerInfo\4' was added.
"
"Apr 6, 2020 @ 14:34:36.851",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\TriggerInfo\3' was added.
"
"Apr 6, 2020 @ 14:34:36.836",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\TriggerInfo\2' was added.
"
"Apr 6, 2020 @ 14:34:35.890",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\TriggerInfo\1' was added.
"
"Apr 6, 2020 @ 14:34:35.840",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\TriggerInfo\0' was added.
"
"Apr 6, 2020 @ 14:34:35.830",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:35.742",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BITS' checksum changed.
Old md5sum was: '775174ea9bf25c40ba381ca284d7511d'
New md5sum is : '6a4fdf3a9f7dc36fc03599f720d484d3'
Old sha1sum was: 'eab80f5279cedff3dd227a62f8828aa899a27475'
New sha1sum is : '9f469b80d1166a11ab0299760c6cb444ef555670'
"
"Apr 6, 2020 @ 14:34:32.680",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:32.649",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:32.632",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:32.617",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:32.601",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:32.586",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:32.569",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-5' was added.
"
"Apr 6, 2020 @ 14:34:32.554",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-4' was added.
"
"Apr 6, 2020 @ 14:34:32.538",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-3' was added.
"
"Apr 6, 2020 @ 14:34:32.523",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-2' checksum changed.
Old md5sum was: '2c61255f33c4fb43a225480258ec4380'
New md5sum is : '41f836f91bdb9b4b1a6dd53b45a586c1'
Old sha1sum was: '3d522bd22a6f5275d938735abc8eefcd62d2e82c'
New sha1sum is : 'd88322091bdfa95dd00b43c94043be94669c10d6'
"
"Apr 6, 2020 @ 14:34:32.508",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: 'a94717f9cc73ebc01ca04b0844af85df'
New md5sum is : 'c3d3a1d8a57a3e55516e095343ffc85e'
Old sha1sum was: 'f239544f614ade15297b6b97ca2eb82e97b517de'
New sha1sum is : '3d8f8d08699f73356fd80de7e59de1c352109663'
"
"Apr 6, 2020 @ 14:34:32.476",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-18' checksum changed.
Old md5sum was: '6b831538504aed43ca0079095c23729d'
New md5sum is : '9db7d225f461184a37dd7daf55bd9455'
Old sha1sum was: '1d76c9113ab9a7701e6f8efb24ed1dfcfe36b391'
New sha1sum is : '6ad64ec507008882176ba696c556974a828a8fce'
"
"Apr 6, 2020 @ 14:34:30.197",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:34:30.186",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:34:30.168",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:34:30.151",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:34:30.132",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:34:30.117",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:34:29.523",3,"Software Protection service scheduled successfully",
"Apr 6, 2020 @ 14:33:59.560",5,"License Activation (slui.exe) failed",
"Apr 6, 2020 @ 14:33:51.671",3,"Windows Workstation Logon Success",
"Apr 6, 2020 @ 14:33:51.635",3,"Windows Workstation Logon Success",
"Apr 6, 2020 @ 14:33:51.385",5,"SessionEnv was unavailable to handle a notification event",
"Apr 6, 2020 @ 14:33:51.337",7,"SessionEnv was unavailable to handle a critical notification event",
"Apr 6, 2020 @ 14:29:18.977",10,"Multiple System error events",
"Apr 6, 2020 @ 14:29:18.946",5,"Windows System error event",
"Apr 6, 2020 @ 14:29:16.189",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:29:16.166",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:29:16.089",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:29:16.058",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:29:16.043",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:29:16.024",5,"Windows Push Notifications User Service_4cf759 terminated unexpectedly",
"Apr 6, 2020 @ 14:29:16.010",5,"Connected Devices Platform User Service_4cf759 terminated unexpectedly",
"Apr 6, 2020 @ 14:29:15.993",5,"Clipboard User Service_4cf759 terminated unexpectedly",
"Apr 6, 2020 @ 14:29:09.649",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:29:08.845",9,"Windows Application error event",
"Apr 6, 2020 @ 14:29:08.843",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:29:07.852",9,"Windows Application error event",
"Apr 6, 2020 @ 14:29:05.883",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:29:05.837",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:29:05.820",9,"Windows Application error event",
"Apr 6, 2020 @ 14:29:05.759",3,"Software Protection service scheduled successfully",
"Apr 6, 2020 @ 14:28:44.811",3,"Service startup type was changed",
"Apr 6, 2020 @ 14:28:43.445",5,"SCA summary: Benchmark for Windows audit: Score less than 80% (68)",
"Apr 6, 2020 @ 14:28:40.336",5,"Benchmark for Windows audit: Ensure 'MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)' is set to 'Disabled': Status changed from failed to 'not applicable'",
"Apr 6, 2020 @ 14:28:33.648",5,"License Activation (slui.exe) failed",
"Apr 6, 2020 @ 14:28:26.549",3,"Windows Workstation Logon Success",
"Apr 6, 2020 @ 14:28:26.526",3,"Windows Workstation Logon Success",
"Apr 6, 2020 @ 14:28:25.856",5,"SessionEnv was unavailable to handle a notification event",
"Apr 6, 2020 @ 14:28:25.517",7,"SessionEnv was unavailable to handle a critical notification event",
"Apr 6, 2020 @ 14:28:11.226",3,"Software Protection service scheduled successfully",
"Apr 6, 2020 @ 14:28:08.867",5,"Windows System error event",
"Apr 6, 2020 @ 14:28:08.851",5,"Windows System error event",
"Apr 6, 2020 @ 14:28:06.069",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:28:06.054",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:28:06.025",3,"Windows Logon Success",
"Apr 6, 2020 @ 14:28:05.992",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:28:05.977",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:28:05.946",5,"Clipboard User Service_36ceed terminated unexpectedly",
"Apr 6, 2020 @ 14:28:05.930",5,"Windows Push Notifications User Service_36ceed terminated unexpectedly",
"Apr 6, 2020 @ 14:28:05.914",5,"Connected Devices Platform User Service_36ceed terminated unexpectedly",
"Apr 6, 2020 @ 14:27:55.807",3,"Windows User Logoff",
"Apr 6, 2020 @ 14:27:54.743",4,"Summary event of the report's signatures",
"Apr 6, 2020 @ 14:27:53.492",9,"Windows Application error event",
"Apr 6, 2020 @ 14:27:41.586",5,"License Activation (slui.exe) failed",
"Apr 6, 2020 @ 14:27:41.570",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon' checksum changed.
Old md5sum was: '93c2f688a68bea92ca0316b543b731f9'
New md5sum is : 'c4a796c4c34771728ed542fd1a758c62'
Old sha1sum was: '562310fa74b7d8dc4147b75600dba6658f8f1bc8'
New sha1sum is : '6390383b035997e115a3b000b6de17b37d1d41e4'
"
"Apr 6, 2020 @ 14:27:41.540",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\VolatileUserMgrKey\3\S-1-5-21-438079597-2123118846-2669748851-1001' was added.
"
"Apr 6, 2020 @ 14:27:41.522",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\VolatileUserMgrKey\2\S-1-5-21-438079597-2123118846-2669748851-1001' was added.
"
"Apr 6, 2020 @ 14:27:41.510",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\VolatileUserMgrKey\1\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: 'a0df8d6e879d924da3288b2aa0b85114'
New md5sum is : '2a59348304c018619f9ec9335491c9b3'
Old sha1sum was: '5b3369bb152c26552a26be399f0ea043686a36fe'
New sha1sum is : '8b9b67bed7bf33200a32a2aebb4f71c9fae666aa'
"
