timestamp,"rule.level","rule.description","full_log"
"Apr 4, 2020 @ 15:15:12.909",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\VolatileUserMgrKey\1\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '5c846d33afca4692d83a3ab365ad6442'
New md5sum is : 'b0509f8ae7589a36b0e922ea55370a2a'
Old sha1sum was: '084d92d987ccfb645a193f074fd7a6b45d5fd358'
New sha1sum is : '7c173f25809414b691ff85859d444a8615734f04'
"
"Apr 4, 2020 @ 15:15:11.277",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System' checksum changed.
Old md5sum was: 'c8ac4b841c008e3ac0a8a192544d37c5'
New md5sum is : '401e534489c4201969c73e3417a991dd'
Old sha1sum was: 'e0866d0f9ff0c9fa64a69a11948050e82fbb6b83'
New sha1sum is : 'e32cf50732d765aaecb1f3cf7b634619089e4aaa'
"
"Apr 4, 2020 @ 15:15:10.409",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System' checksum changed.
Old md5sum was: 'c8ac4b841c008e3ac0a8a192544d37c5'
New md5sum is : '401e534489c4201969c73e3417a991dd'
Old sha1sum was: 'e0866d0f9ff0c9fa64a69a11948050e82fbb6b83'
New sha1sum is : 'e32cf50732d765aaecb1f3cf7b634619089e4aaa'
"
"Apr 4, 2020 @ 15:15:08.863",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_30ad3' was added.
"
"Apr 4, 2020 @ 15:15:08.846",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:59.799",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\TimeProviders\NtpClient' checksum changed.
Old md5sum was: 'b4226e31c64aa3415f26064e055e68c3'
New md5sum is : '0537eac2a8f888ccfe2ff7c9cb88eba4'
Old sha1sum was: '46945000f0220428ef57f13d54c8a2ceaa305687'
New sha1sum is : '011c9cae6591b6ed5bc8cf0ad3eebcd91c70322c'
"
"Apr 4, 2020 @ 15:14:59.737",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: 'c3d642ddecf73503974d3d9b152c6526'
New md5sum is : 'df9be7629f6b4bb426436fddfdda3e00'
Old sha1sum was: '7ecbc5c7a471777187b03d69d68194b23951185f'
New sha1sum is : '27944b26d8cfd2e43728eb7197de1c8f824a233d'
"
"Apr 4, 2020 @ 15:14:59.721",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: 'cd94995ffa04df33ca0e72974862aeae'
New md5sum is : 'eef4559e7fd1bceae06925bdc22dd84b'
Old sha1sum was: '60779cbd090ab8ef17ba7b628c70e7b97dcf07bf'
New sha1sum is : '5e9ea0459e03ac8fca6d6a6e915584a6d0419d0a'
"
"Apr 4, 2020 @ 15:14:59.018",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\VolSnap' checksum changed.
Old md5sum was: '716f7304e80f8c3f1b5b2453fe30ef3e'
New md5sum is : '70803ff74c6137bb9c30faef6663c67e'
Old sha1sum was: 'c28f4f92f94fb258c0938828b2eed5ab28a74bbc'
New sha1sum is : '6fcc6a87284459c8396289b99fe1d19b455650f3'
"
"Apr 4, 2020 @ 15:14:57.612",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Vid\Parameters\Wdf' checksum changed.
Old md5sum was: 'b10575c071885e0e95058e3339a1667d'
New md5sum is : '1935e9f379e872308a49f6d8f4863bc5'
Old sha1sum was: '5c843b32b91998ce3cb955104fd52f7bf07e6d6d'
New sha1sum is : 'c9ae2d75231460ef4dab9ce1033d917d8630f141'
"
"Apr 4, 2020 @ 15:14:57.362",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\vdrvroot\Parameters\Wdf' checksum changed.
Old md5sum was: '1218d71e4c260ad33840e156ba1916d6'
New md5sum is : '96f3da64bf19dc1bd781394ccce1fbeb'
Old sha1sum was: '73ce2ff89a16e1dbd217e9158794b46d458cc3b7'
New sha1sum is : 'd27fb1d8e05747b9210064f64aa3c8d84f5e96a6'
"
"Apr 4, 2020 @ 15:14:56.752",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:56.736",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:56.611",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\USBXHCI\Parameters\Wdf' checksum changed.
Old md5sum was: '0147defdd6e3cc2241869f6366d80d6e'
New md5sum is : '44e16df733261010319c89f3decf1694'
Old sha1sum was: '8338c694e073f86e5cd3b378ca03e78c4d475c62'
New sha1sum is : 'b18203806fe0dae10954bb7bb39c25b8b0d4e978'
"
"Apr 4, 2020 @ 15:14:56.424",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\USBHUB3\Parameters\Wdf' checksum changed.
Old md5sum was: 'ea3a5186b08026d706fec82e92df07c7'
New md5sum is : '4559d805700630cd4bcb2f3aec755c25'
Old sha1sum was: 'a4d376f4accdc1f57b6f2f9301859a9404868adf'
New sha1sum is : '058f1b6c28e41a92ba1b747585b9ac8a56baec34'
"
"Apr 4, 2020 @ 15:14:55.955",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:55.940",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:55.252",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\umbus\Parameters\Wdf' checksum changed.
Old md5sum was: 'b10575c071885e0e95058e3339a1667d'
New md5sum is : '1935e9f379e872308a49f6d8f4863bc5'
Old sha1sum was: '5c843b32b91998ce3cb955104fd52f7bf07e6d6d'
New sha1sum is : 'c9ae2d75231460ef4dab9ce1033d917d8630f141'
"
"Apr 4, 2020 @ 15:14:53.314",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{10cb9356-9dd8-4d03-959f-611e879a11a6}' checksum changed.
Old md5sum was: 'ccebd772ef698e648fbc3c0804db213c'
New md5sum is : '4c3f002c2542e6c47bd1e5d5526ad531'
Old sha1sum was: '4aad002a9a35fbf136143ed1137e315f8d5f2eaf'
New sha1sum is : '00ea6b590c5fa5bcac5c671a151c31127ac60089'
"
"Apr 4, 2020 @ 15:14:49.846",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\srvnet\Parameters' checksum changed.
Old md5sum was: 'b7992042185fc6ec85e366e31893c993'
New md5sum is : '5d8658099109c05a39f0550c9fe2078d'
Old sha1sum was: '7da8cd2c012f8b55d1d5ce23f9ccdf45379c55ad'
New sha1sum is : 'bd60f0594b3758e2b86084c77d5b75b32d4df8b1'
"
"Apr 4, 2020 @ 15:14:48.126",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules' checksum changed.
Old md5sum was: '52fb5d0b7da48f73ac3fbe434dfe1f0a'
New md5sum is : '4ec372e5c956917c47740315de22f258'
Old sha1sum was: 'de2f6be9dbec4b2bb8df4ca2490e582bcd21add6'
New sha1sum is : '1ebd67340dfc660448dc620eb68e7fb4cf9c565a'
"
"Apr 4, 2020 @ 15:14:47.501",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules' checksum changed.
Old md5sum was: 'b37d88849329a851787efa3b6513665f'
New md5sum is : 'e25d33057cf71b330830d5e95b124fe5'
Old sha1sum was: 'c9c09efe3bf177be5acc55723783810cf39fbd8a'
New sha1sum is : '624751317ab817d1c615abbd24c010d370e34268'
"
"Apr 4, 2020 @ 15:14:47.455",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch2' checksum changed.
Old md5sum was: 'dc9f9e3fba782230828c1350ebdd6327'
New md5sum is : '06e3a0893e8471fe1ad4937da2a83d5f'
Old sha1sum was: 'df82c4e7b328c25ab2a829fbb36079904d347a00'
New sha1sum is : '0b07d04f35b9382f85cdc6152e8d39398c1f055b'
"
"Apr 4, 2020 @ 15:14:47.439",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: '3e5e3c422cb01f5f45c7825a34e33ae9'
New md5sum is : '5fb1e28e9e1ea88c6ada6523c4164966'
Old sha1sum was: '9091ccb7071ec177f9a4162ad1aa86bdecdd70c3'
New sha1sum is : 'd1f49ffeb1bbc4493fe5bce52eaf75cccf81560c'
"
"Apr 4, 2020 @ 15:14:43.126",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Diagnostics' checksum changed.
Old md5sum was: 'fa742e572a0ab3ad838cdc36f548a2e7'
New md5sum is : 'a790734f197ecec9285de0c7c3ee54a1'
Old sha1sum was: '4bd92b98f3142283ddbfa0b8875cc0e446f8a651'
New sha1sum is : '2a056b4354493d8181a6997a08b72094f1778f22'
"
"Apr 4, 2020 @ 15:14:40.965",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:40.964",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:38.517",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:38.501",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:36.626",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:36.610",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:33.876",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NdisVirtualBus\Parameters\Wdf' checksum changed.
Old md5sum was: '4b892ced83fc54554ffca5ac0787d33d'
New md5sum is : '3afaf17706b569cfc181c32e11e3e1e3'
Old sha1sum was: 'fec8c41e2f6734e8e932e3ca7cd14aa68a2d12a9'
New sha1sum is : '4d4da11dce9a318cf536df3a5f5d41a6c41f70dd'
"
"Apr 4, 2020 @ 15:14:32.580",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\mssmbios\Data' checksum changed.
Old md5sum was: '56e9f0a7add3da7f007b812f71fed075'
New md5sum is : '1e6e38e0129cb1178036ce2d2de63896'
Old sha1sum was: 'e34bbe63c9ca7e70f4e38fca2b5911ca2863966f'
New sha1sum is : 'c69f3fa6abcfb59085cdd1e6fe3925b88bf1eb8a'
"
"Apr 4, 2020 @ 15:14:32.329",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\msisadrv\Parameters\Wdf' checksum changed.
Old md5sum was: '1d734d0614a7f9396fa5bea37be23603'
New md5sum is : '582b366b698c74fe5d3e40a47e1b8010'
Old sha1sum was: 'c5d286f501575f57fe00f3d3f030a51179901720'
New sha1sum is : '8961c68f641a2a7819a49e53b3c6e5e24bcee551'
"
"Apr 4, 2020 @ 15:14:31.376",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\monitor\Parameters\Wdf' checksum changed.
Old md5sum was: '2b11f9b94557bbaa06c68efc5f79ceb1'
New md5sum is : '1f292403ac7b268e3b11f111ded67e2c'
Old sha1sum was: 'f5d52d3a7f4d9b26ce2cb09d87c3a9d9f48455ed'
New sha1sum is : 'c336ebf7d883f128c8920b416859ef494e2e018c'
"
"Apr 4, 2020 @ 15:14:31.253",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:31.235",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_30ad3\TriggerInfo\0' was added.
"
"Apr 4, 2020 @ 15:14:31.220",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:27.329",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanServer\Parameters' checksum changed.
Old md5sum was: 'ec73eedc0675f39acf932c36452ef49a'
New md5sum is : '1e18b407d6fa2ba2ca94f603ba4f26b4'
Old sha1sum was: '6573df49eab79fe379b169a6836058b37e7978c7'
New sha1sum is : '0df5dd168081c6678164f4e60dce87117ddfa87e'
"
"Apr 4, 2020 @ 15:14:25.907",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\intelppm\Parameters\Wdf' checksum changed.
Old md5sum was: '4b892ced83fc54554ffca5ac0787d33d'
New md5sum is : '3afaf17706b569cfc181c32e11e3e1e3'
Old sha1sum was: 'fec8c41e2f6734e8e932e3ca7cd14aa68a2d12a9'
New sha1sum is : '4d4da11dce9a318cf536df3a5f5d41a6c41f70dd'
"
"Apr 4, 2020 @ 15:14:23.281",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\HDAudBus\Parameters\Wdf' checksum changed.
Old md5sum was: 'cf1c968e34c5937dfe0a68b65d9ceb55'
New md5sum is : 'da7d5ec8cdd7285f49105e5efe9c6bb8'
Old sha1sum was: '175f379d4d248570ffb2597259322ff1e0af9716'
New sha1sum is : 'eb0efa8d18c93a3996afdf9ff649e81a5d40b033'
"
"Apr 4, 2020 @ 15:14:22.564",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\gencounter\Parameters\Wdf' checksum changed.
Old md5sum was: '4b892ced83fc54554ffca5ac0787d33d'
New md5sum is : '3afaf17706b569cfc181c32e11e3e1e3'
Old sha1sum was: 'fec8c41e2f6734e8e932e3ca7cd14aa68a2d12a9'
New sha1sum is : '4d4da11dce9a318cf536df3a5f5d41a6c41f70dd'
"
"Apr 4, 2020 @ 15:14:21.437",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\FDResPub\ServiceData' checksum changed.
Old md5sum was: 'ae9643074ec7a4ef81bb63a482e527c9'
New md5sum is : '180219dd3d5cd4e9bd4f437e6b975dc1'
Old sha1sum was: 'bb90e1460f2a74046f7b573529a69b9faa6b3a52'
New sha1sum is : 'c8b4a3f4d649c55502e3e419db9da373945302cb'
"
"Apr 4, 2020 @ 15:14:11.469",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\State' checksum changed.
Old md5sum was: 'bc26ea2b86aac0a94081e153d9d0ff1b'
New md5sum is : 'c5c6ddae9a35331147842cd5448debe5'
Old sha1sum was: 'f68b300b77ea5ebb731ef5b341d03cb634f764b8'
New sha1sum is : 'cba0805b3a87df3e8916c67705d47828f0618ed0'
"
"Apr 4, 2020 @ 15:14:05.016",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Dnscache\Parameters\Probe\{a957488a-bcc3-4136-8332-2c86058caa77}' checksum changed.
Old md5sum was: '53e3e466da95a82ede12fa122585fa45'
New md5sum is : '385c9184ac544829488be8ce5b5671ff'
Old sha1sum was: '06a8de5ad522c838b0960f7fae2ec320337f41a4'
New sha1sum is : 'fa617e764e334ea237bea1af00d403f462f50d6f'
"
"Apr 4, 2020 @ 15:14:03.710",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:03.676",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:03.610",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:03.593",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:03.328",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:03.313",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:02.688",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:02.672",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:02.547",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:02.531",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:02.359",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CompositeBus\Parameters\Wdf' checksum changed.
Old md5sum was: 'b10575c071885e0e95058e3339a1667d'
New md5sum is : '1935e9f379e872308a49f6d8f4863bc5'
Old sha1sum was: '5c843b32b91998ce3cb955104fd52f7bf07e6d6d'
New sha1sum is : 'c9ae2d75231460ef4dab9ce1033d917d8630f141'
"
"Apr 4, 2020 @ 15:14:01.078",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:01.063",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:00.906",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:00.893",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:14:00.813",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_30ad3' was added.
"
"Apr 4, 2020 @ 15:14:00.796",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:13:58.609",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3' was added.
"
"Apr 4, 2020 @ 15:13:58.594",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\TriggerInfo\4' was added.
"
"Apr 4, 2020 @ 15:13:58.563",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\TriggerInfo\3' was added.
"
"Apr 4, 2020 @ 15:13:58.546",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\TriggerInfo\2' was added.
"
"Apr 4, 2020 @ 15:13:58.531",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\TriggerInfo\1' was added.
"
"Apr 4, 2020 @ 15:13:58.515",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\TriggerInfo\0' was added.
"
"Apr 4, 2020 @ 15:13:58.500",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:13:57.640",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_30ad3' was added.
"
"Apr 4, 2020 @ 15:13:57.625",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_30ad3\Security' was added.
"
"Apr 4, 2020 @ 15:13:57.406",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-2' checksum changed.
Old md5sum was: '60dd34472b7c4b4733f08655c4f60df2'
New md5sum is : 'cc131ed9046fdc4473415eda7dfda2bd'
Old sha1sum was: '525a1f729b820c37784c2e975a559deaf184ebb7'
New sha1sum is : '9384caab289e45a45d742e5aa407d878d3097b5a'
"
"Apr 4, 2020 @ 15:13:57.385",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-1' checksum changed.
Old md5sum was: '88ea2896fe72770dace71b6eb0b8a2fd'
New md5sum is : '34d7c82c5e420ab011490952e3ec24d9'
Old sha1sum was: 'c51f16862ebfdc584506948cb5fc58dc3b840250'
New sha1sum is : '88ab8d62bed217dca932dc4cb700cedfda2782c0'
"
"Apr 4, 2020 @ 15:13:57.344",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '1709748d460224dc74cfac547f6865bb'
New md5sum is : 'f99554cc3af126a43609b522296e3789'
Old sha1sum was: 'cac1e2f09b9f58972eabcf46abf587b99bb5b90a'
New sha1sum is : '79e65a0a0aa4ac842cd2db7310b55b8ce48384cf'
"
"Apr 4, 2020 @ 15:13:57.328",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1000' checksum changed.
Old md5sum was: '21c20e9307ad43dbf66b7a80761f0ae8'
New md5sum is : '3de12a32ccbd37717a2ea08417d7fddc'
Old sha1sum was: '9f188f582f1b626cd2abfc5045f67af326f52d7b'
New sha1sum is : 'b7451a316325cba8f20dce525a6e35a14bc91803'
"
"Apr 4, 2020 @ 15:13:57.312",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-18' checksum changed.
Old md5sum was: '5984c3fa0a124d5fa7330bf624e22205'
New md5sum is : '519c95147a332fa984f21fa352a3e6fd'
Old sha1sum was: '3fa0436b0a2334ea9bf571212d8058534fad696b'
New sha1sum is : '22be62c29307035d650978bc7ed1fcc26546a41e'
"
"Apr 4, 2020 @ 15:13:52.854",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_30ad3' was added.
"
"Apr 4, 2020 @ 15:13:52.812",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_30ad3\Security' was added.
"
